Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0043523~regulation of neuron apoptotic process	5	3.4482758620689653	0.06596952913750767	1974_S_AT, 33293_AT, 1355_G_AT, 37711_AT, 1910_S_AT	133	193	16792	3.270871479216175	1.0	0.5009677287487291	71.05586692847203
GOTERM_BP_ALL	GO:0050680~negative regulation of epithelial cell proliferation	4	2.7586206896551726	0.06610679771809665	33080_S_AT, 34720_AT, 37172_AT, 37711_AT	133	118	16792	4.279852172804893	1.0	0.500628327052127	71.13304552529934
GOTERM_BP_ALL	GO:1901565~organonitrogen compound catabolic process	7	4.827586206896552	0.06627596554600873	38229_AT, 40735_AT, 1419_G_AT, 38201_AT, 32279_AT, 37166_AT, 37061_AT	133	362	16792	2.441407385867985	1.0	0.500463679851832	71.22789182623298
GOTERM_BP_ALL	GO:0030595~leukocyte chemotaxis	5	3.4482758620689653	0.06696657587798122	33963_AT, 36703_AT, 37454_AT, 1403_S_AT, 35367_AT	133	194	16792	3.254011316952174	1.0	0.5031092680848628	71.6120458006612
GOTERM_BP_ALL	GO:0044770~cell cycle phase transition	9	6.206896551724138	0.06698530338485865	1974_S_AT, 822_S_AT, 38103_AT, 1575_AT, 38201_AT, 39198_S_AT, 1983_AT, 39094_AT, 1910_S_AT	133	547	16792	2.0773322703467993	1.0	0.5021327244196249	71.62239522085049
GOTERM_BP_ALL	GO:0046649~lymphocyte activation	10	6.896551724137931	0.06707123231654342	31512_AT, 1403_S_AT, 34618_AT, 35367_AT, 39187_AT, 35373_AT, 1901_S_AT, 37711_AT, 1910_S_AT, 1786_AT	133	643	16792	1.963540265905822	1.0	0.5015204923567717	71.66983660648826
GOTERM_BP_ALL	GO:0006909~phagocytosis	6	4.137931034482759	0.06770796826200559	33963_AT, 31512_AT, 37096_AT, 34636_AT, 35373_AT, 1786_AT	133	277	16792	2.7347791862327298	1.0	0.503849527100867	72.0190506146279
GOTERM_BP_ALL	GO:1901605~alpha-amino acid metabolic process	5	3.4482758620689653	0.06797147327025077	40735_AT, 1419_G_AT, 38201_AT, 32279_AT, 37166_AT	133	195	16792	3.2373240794293423	1.0	0.5041805256491017	72.16237498864548
GOTERM_BP_ALL	GO:0000733~DNA strand renaturation	2	1.3793103448275863	0.06857956080653646	1974_S_AT, 967_G_AT, 966_AT	133	9	16792	28.056808688387637	1.0	0.5063273087618518	72.49047989924743
GOTERM_BP_ALL	GO:0033083~regulation of immature T cell proliferation	2	1.3793103448275863	0.06857956080653646	34618_AT, 1901_S_AT	133	9	16792	28.056808688387637	1.0	0.5063273087618518	72.49047989924743
GOTERM_BP_ALL	GO:0002484~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway	2	1.3793103448275863	0.06857956080653646	1575_AT, 40294_AT	133	9	16792	28.056808688387637	1.0	0.5063273087618518	72.49047989924743
GOTERM_BP_ALL	GO:0033085~negative regulation of T cell differentiation in thymus	2	1.3793103448275863	0.06857956080653646	34618_AT, 1901_S_AT	133	9	16792	28.056808688387637	1.0	0.5063273087618518	72.49047989924743
GOTERM_BP_ALL	GO:0071888~macrophage apoptotic process	2	1.3793103448275863	0.06857956080653646	1403_S_AT, 37711_AT	133	9	16792	28.056808688387637	1.0	0.5063273087618518	72.49047989924743
GOTERM_BP_ALL	GO:2000399~negative regulation of thymocyte aggregation	2	1.3793103448275863	0.06857956080653646	34618_AT, 1901_S_AT	133	9	16792	28.056808688387637	1.0	0.5063273087618518	72.49047989924743
GOTERM_MF_ALL	GO:0005215~transporter activity	16	11.03448275862069	0.06951551604475455	32439_AT, 38236_AT, 33516_AT, 32084_AT, 31525_S_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 35121_AT, 37953_S_AT, 1575_AT, 37097_AT, 40317_AT, 31687_F_AT, 40294_AT, 34436_AT	127	1327	16881	1.6026677901132742	1.0	0.5553914858143975	65.36947818583498
GOTERM_BP_ALL	GO:0050918~positive chemotaxis	3	2.0689655172413794	0.06953279948095809	33963_AT, 1403_S_AT, 35367_AT	133	55	16792	6.8866712235133285	1.0	0.510256346362792	72.99747314109753
GOTERM_BP_ALL	GO:0071230~cellular response to amino acid stimulus	3	2.0689655172413794	0.06953279948095809	32717_AT, 35169_AT, 1355_G_AT	133	55	16792	6.8866712235133285	1.0	0.510256346362792	72.99747314109753
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	69	47.58620689655172	0.06958182672890625	31621_S_AT, 33284_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 33685_AT, 40058_S_AT, 36234_AT, 936_S_AT, 39511_AT, 41280_R_AT, 1974_S_AT, 38236_AT, 32418_AT, 34636_AT, 35595_AT, 33516_AT, 1112_G_AT, 1901_S_AT, 36766_AT, 34546_AT, 37096_AT, 37898_R_AT, 38201_AT, 40294_AT, 40790_AT, 1983_AT, 37105_AT, 34436_AT, 33963_AT, 35038_AT, 32148_AT, 32717_AT, 31525_S_AT, 34467_G_AT, 35367_AT, 40186_AT, 38128_AT, 35373_AT, 1910_S_AT, 37061_AT, 679_AT, 822_S_AT, 40735_AT, 34249_AT, 38948_AT, 606_AT, 1391_S_AT, 31506_S_AT, 38604_AT, 33080_S_AT, 32680_AT, 31793_AT, 38691_S_AT, 38229_AT, 41489_AT, 1331_S_AT, 35169_AT, 36378_AT, 35439_AT, 34623_AT, 33371_S_AT, 36479_AT, 32413_AT, 1419_G_AT, 31687_F_AT, 39198_S_AT, 2090_I_AT, 32279_AT, 37166_AT, 37954_AT	134	8090	18224	1.1599505562422745	0.999999999986469	0.4824141797354877	62.660682352920475
GOTERM_BP_ALL	GO:0060537~muscle tissue development	7	4.827586206896552	0.06981590206875958	35038_AT, 31621_S_AT, 40058_S_AT, 32717_AT, 1855_AT, 37711_AT, 1910_S_AT	133	367	16792	2.408145704861609	1.0	0.510665257712589	73.14633634309591
GOTERM_BP_ALL	GO:0045321~leukocyte activation	11	7.586206896551724	0.07004085053728867	33963_AT, 31512_AT, 1403_S_AT, 34618_AT, 35367_AT, 39187_AT, 35373_AT, 1901_S_AT, 37711_AT, 1910_S_AT, 1786_AT	133	747	16792	1.8591861179052045	1.0	0.5107706748093331	73.2640672312116
GOTERM_BP_ALL	GO:0070661~leukocyte proliferation	6	4.137931034482759	0.07020184536332602	1403_S_AT, 34618_AT, 35367_AT, 1901_S_AT, 37711_AT, 1910_S_AT	133	280	16792	2.705477980665951	1.0	0.5105453597109199	73.34802717757188
GOTERM_BP_ALL	GO:0007568~aging	6	4.137931034482759	0.07020184536332602	1974_S_AT, 33284_AT, 967_G_AT, 33922_AT, 39469_S_AT, 966_AT, 1910_S_AT	133	280	16792	2.705477980665951	1.0	0.5105453597109199	73.34802717757188
GOTERM_BP_ALL	GO:0048585~negative regulation of response to stimulus	17	11.724137931034482	0.07092842981555282	32717_AT, 34636_AT, 1403_S_AT, 41489_AT, 35367_AT, 40186_AT, 37172_AT, 1910_S_AT, 37096_AT, 33293_AT, 40271_AT, 34249_AT, 34618_AT, 41280_R_AT, 39187_AT, 1372_AT, 39094_AT	133	1369	16792	1.5678202079340058	1.0	0.5132291468199894	73.72385617825799
GOTERM_BP_ALL	GO:0051250~negative regulation of lymphocyte activation	4	2.7586206896551726	0.07152276788698705	34618_AT, 35367_AT, 1901_S_AT, 1786_AT	133	122	16792	4.139529150745717	1.0	0.5152118349155521	74.02755074483247
GOTERM_BP_ALL	GO:0048247~lymphocyte chemotaxis	3	2.0689655172413794	0.07174819734502375	36703_AT, 37454_AT, 1403_S_AT	133	56	16792	6.763694951664876	1.0	0.5153060152833013	74.14187054942174
GOTERM_MF_ALL	GO:0005436~sodium:phosphate symporter activity	2	1.3793103448275863	0.07220097119764157	37097_AT, 34436_AT	127	10	16881	26.584251968503935	1.0	0.562714682904994	66.81173133003382
GOTERM_MF_ALL	GO:0015321~sodium-dependent phosphate transmembrane transporter activity	2	1.3793103448275863	0.07220097119764157	37097_AT, 34436_AT	127	10	16881	26.584251968503935	1.0	0.562714682904994	66.81173133003382
GOTERM_BP_ALL	GO:0072001~renal system development	6	4.137931034482759	0.0727461096047089	33684_AT, 40271_AT, 37983_AT, 2090_I_AT, 37711_AT, 1910_S_AT	133	283	16792	2.6767980020723185	1.0	0.5192979222181049	74.64224479519798
GOTERM_BP_ALL	GO:0002682~regulation of immune system process	17	11.724137931034482	0.0742473450698102	34636_AT, 1403_S_AT, 32250_AT, 37968_AT, 35367_AT, 1901_S_AT, 35373_AT, 1910_S_AT, 37711_AT, 1786_AT, 31512_AT, 679_AT, 37096_AT, 36703_AT, 34618_AT, 1575_AT, 40294_AT, 37105_AT	133	1378	16792	1.5575804533103441	1.0	0.5257380425845724	75.37779193741464
GOTERM_BP_ALL	GO:0050773~regulation of dendrite development	4	2.7586206896551726	0.0743035321392605	32680_AT, 40058_S_AT, 32717_AT, 37711_AT	133	124	16792	4.072762551540141	1.0	0.5249650888508547	75.40492608361542
GOTERM_BP_ALL	GO:0002684~positive regulation of immune system process	13	8.96551724137931	0.07512713443498326	1403_S_AT, 37968_AT, 32250_AT, 35367_AT, 35373_AT, 1910_S_AT, 37711_AT, 679_AT, 37096_AT, 31512_AT, 34618_AT, 1575_AT, 40294_AT, 37105_AT	133	960	16792	1.7097117794486214	1.0	0.5279738058847712	75.79943582751528
GOTERM_BP_ALL	GO:0009636~response to toxic substance	5	3.4482758620689653	0.07522380086506424	1403_S_AT, 33284_AT, 31687_F_AT, 31525_S_AT, 1910_S_AT	133	202	16792	3.1251395816273355	1.0	0.5274010091030972	75.8453454313016
GOTERM_BP_ALL	GO:0042542~response to hydrogen peroxide	4	2.7586206896551726	0.0757118172788819	40271_AT, 31687_F_AT, 31525_S_AT, 1910_S_AT	133	125	16792	4.040180451127819	1.0	0.5287411253731975	76.07586435811176
GOTERM_BP_ALL	GO:1904994~regulation of leukocyte adhesion to vascular endothelial cell	2	1.3793103448275863	0.07590527718669914	37096_AT, 36703_AT	133	10	16792	25.25112781954887	1.0	0.5286412820408394	76.16667019409299
GOTERM_BP_ALL	GO:1901568~fatty acid derivative metabolic process	2	1.3793103448275863	0.07590527718669914	34636_AT, 1391_S_AT	133	10	16792	25.25112781954887	1.0	0.5286412820408394	76.16667019409299
GOTERM_BP_ALL	GO:0033079~immature T cell proliferation	2	1.3793103448275863	0.07590527718669914	34618_AT, 1901_S_AT	133	10	16792	25.25112781954887	1.0	0.5286412820408394	76.16667019409299
GOTERM_BP_ALL	GO:0033993~response to lipid	12	8.275862068965518	0.07617013523028937	32439_AT, 31793_AT, 1403_S_AT, 33284_AT, 1331_S_AT, 1910_S_AT, 37711_AT, 679_AT, 37096_AT, 34618_AT, 1419_G_AT, 31506_S_AT, 2090_I_AT, 37105_AT	133	860	16792	1.7617065920615493	1.0	0.5288882050969494	76.2904606922764
GOTERM_BP_ALL	GO:0051251~positive regulation of lymphocyte activation	6	4.137931034482759	0.07621651182101608	31512_AT, 1403_S_AT, 34618_AT, 35373_AT, 37711_AT, 1910_S_AT	133	287	16792	2.6394907128448297	1.0	0.528077753047393	76.31207377898825
GOTERM_BP_ALL	GO:0070228~regulation of lymphocyte apoptotic process	3	2.0689655172413794	0.07624678046977428	1974_S_AT, 1403_S_AT, 35367_AT	133	58	16792	6.530464091262639	1.0	0.5271927797572681	76.32616996827643
GOTERM_BP_ALL	GO:1901992~positive regulation of mitotic cell cycle phase transition	3	2.0689655172413794	0.07624678046977428	39198_S_AT, 1983_AT, 39094_AT	133	58	16792	6.530464091262639	1.0	0.5271927797572681	76.32616996827643
GOTERM_BP_ALL	GO:0001658~branching involved in ureteric bud morphogenesis	3	2.0689655172413794	0.07624678046977428	33684_AT, 2090_I_AT, 1910_S_AT	133	58	16792	6.530464091262639	1.0	0.5271927797572681	76.32616996827643
GOTERM_BP_ALL	GO:0006820~anion transport	8	5.517241379310345	0.07631272426499688	35121_AT, 1391_S_AT, 31687_F_AT, 31525_S_AT, 1419_G_AT, 37097_AT, 1355_G_AT, 34436_AT	133	468	16792	2.158216052952895	1.0	0.5264835534784142	76.35685272603911
GOTERM_BP_ALL	GO:0051402~neuron apoptotic process	5	3.4482758620689653	0.07736530074011871	1974_S_AT, 33293_AT, 1355_G_AT, 37711_AT, 1910_S_AT	133	204	16792	3.0945009582780476	1.0	0.5305129616574731	76.84154427600038
GOTERM_BP_ALL	GO:0048666~neuron development	13	8.96551724137931	0.07741625746860625	38604_AT, 32148_AT, 32680_AT, 40058_S_AT, 32717_AT, 34720_AT, 1112_G_AT, 606_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	965	16792	1.7008531691924111	1.0	0.5297320867843065	76.8647689412728
GOTERM_BP_ALL	GO:0060998~regulation of dendritic spine development	3	2.0689655172413794	0.0785289953164121	40058_S_AT, 32717_AT, 37711_AT	133	59	16792	6.41977825920734	1.0	0.533991797645849	77.36646980027164
GOTERM_BP_ALL	GO:0009411~response to UV	4	2.7586206896551726	0.0800072858860148	1974_S_AT, 37096_AT, 35373_AT, 1910_S_AT	133	128	16792	3.9454887218045114	1.0	0.5398998570845899	78.01710077648
GOTERM_BP_ALL	GO:0002521~leukocyte differentiation	8	5.517241379310345	0.08040196493478712	34618_AT, 35367_AT, 39187_AT, 35373_AT, 1901_S_AT, 37711_AT, 1910_S_AT, 1786_AT	133	474	16792	2.1308968624091875	1.0	0.5407113050377022	78.18779554135905
GOTERM_MF_ALL	GO:0042379~chemokine receptor binding	3	2.0689655172413794	0.08043297130917594	36703_AT, 37454_AT, 1403_S_AT	127	63	16881	6.329583802024747	1.0	0.5968313658863225	70.89162254395784
GOTERM_BP_ALL	GO:0003300~cardiac muscle hypertrophy	3	2.0689655172413794	0.08083252228959838	32073_AT, 40058_S_AT, 37711_AT	133	60	16792	6.3127819548872175	1.0	0.541683113314495	78.37257858095855
GOTERM_BP_ALL	GO:0044341~sodium-dependent phosphate transport	2	1.3793103448275863	0.08317380914770306	37097_AT, 34436_AT	133	11	16792	22.95557074504443	1.0	0.5513529379665052	79.35177592734213
GOTERM_BP_ALL	GO:0034374~low-density lipoprotein particle remodeling	2	1.3793103448275863	0.08317380914770306	37983_AT, 33284_AT	133	11	16792	22.95557074504443	1.0	0.5513529379665052	79.35177592734213
GOTERM_BP_ALL	GO:0032429~regulation of phospholipase A2 activity	2	1.3793103448275863	0.08317380914770306	37983_AT, 37954_AT	133	11	16792	22.95557074504443	1.0	0.5513529379665052	79.35177592734213
GOTERM_BP_ALL	GO:0000302~response to reactive oxygen species	5	3.4482758620689653	0.08397190288536344	40271_AT, 33284_AT, 31687_F_AT, 31525_S_AT, 1910_S_AT	133	210	16792	3.0060866451843893	1.0	0.553922988011369	79.67587795228941
GOTERM_MF_ALL	GO:0005125~cytokine activity	5	3.4482758620689653	0.0848438197632819	36703_AT, 37454_AT, 1403_S_AT, 1890_AT, 35915_AT	127	222	16881	2.993722068525218	1.0	0.6105523158906028	72.88034782832486
GOTERM_MF_ALL	GO:0004714~transmembrane receptor protein tyrosine kinase activity	3	2.0689655172413794	0.08485676160470655	1355_G_AT, 1901_S_AT, 1786_AT	127	65	16881	6.134827377347062	1.0	0.603997091841536	72.88599191340884
GOTERM_BP_ALL	GO:0050769~positive regulation of neurogenesis	7	4.827586206896552	0.08505389954416506	32073_AT, 32717_AT, 606_AT, 1355_G_AT, 39469_S_AT, 37711_AT, 1910_S_AT	133	387	16792	2.2836937304501563	1.0	0.5577281438999528	80.10760130174037
GOTERM_BP_ALL	GO:0031347~regulation of defense response	10	6.896551724137931	0.08541569996894133	37096_AT, 37983_AT, 37454_AT, 1403_S_AT, 1419_G_AT, 37968_AT, 32250_AT, 1372_AT, 39094_AT, 37711_AT	133	676	16792	1.8676869689015436	1.0	0.5583122883337617	80.25001812210294
GOTERM_BP_ALL	GO:0050853~B cell receptor signaling pathway	3	2.0689655172413794	0.08550163860333489	31512_AT, 37711_AT, 1910_S_AT	133	62	16792	6.10914382731021	1.0	0.557676785721669	80.2837045648883
GOTERM_BP_ALL	GO:0060395~SMAD protein signal transduction	3	2.0689655172413794	0.08550163860333489	40271_AT, 1890_AT, 35915_AT	133	62	16792	6.10914382731021	1.0	0.557676785721669	80.2837045648883
GOTERM_BP_ALL	GO:0010517~regulation of phospholipase activity	3	2.0689655172413794	0.08550163860333489	37983_AT, 1403_S_AT, 37954_AT	133	62	16792	6.10914382731021	1.0	0.557676785721669	80.2837045648883
GOTERM_BP_ALL	GO:0015914~phospholipid transport	3	2.0689655172413794	0.08550163860333489	33685_AT, 1575_AT, 39469_S_AT	133	62	16792	6.10914382731021	1.0	0.557676785721669	80.2837045648883
GOTERM_BP_ALL	GO:0014897~striated muscle hypertrophy	3	2.0689655172413794	0.08550163860333489	32073_AT, 40058_S_AT, 37711_AT	133	62	16792	6.10914382731021	1.0	0.557676785721669	80.2837045648883
GOTERM_BP_ALL	GO:0002683~negative regulation of immune system process	7	4.827586206896552	0.08586080892088281	36703_AT, 34636_AT, 34618_AT, 35367_AT, 35373_AT, 1901_S_AT, 1786_AT	133	388	16792	2.277807921866522	1.0	0.5582470826616048	80.42390629824692
GOTERM_CC_ALL	GO:0005887~integral component of plasma membrane	18	12.413793103448276	0.08676286459366632	32439_AT, 40350_AT, 33530_AT, 38236_AT, 32084_AT, 37408_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 36378_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 37097_AT, 40317_AT, 34436_AT	134	1635	18224	1.4972477064220184	0.999999999999979	0.5540411576443698	71.05326200897886
GOTERM_BP_ALL	GO:0022408~negative regulation of cell-cell adhesion	4	2.7586206896551726	0.08739422572901764	36703_AT, 34618_AT, 35367_AT, 1901_S_AT	133	133	16792	3.7971620781276494	1.0	0.5639327101075693	81.01194574358477
GOTERM_BP_ALL	GO:0035725~sodium ion transmembrane transport	4	2.7586206896551726	0.08739422572901764	37953_S_AT, 40317_AT, 37097_AT, 34436_AT	133	133	16792	3.7971620781276494	1.0	0.5639327101075693	81.01194574358477
GOTERM_BP_ALL	GO:0032835~glomerulus development	3	2.0689655172413794	0.08786630581584223	40271_AT, 37711_AT, 1910_S_AT	133	63	16792	6.012173290368779	1.0	0.5649653477117617	81.1895934979299
GOTERM_BP_ALL	GO:0051098~regulation of binding	6	4.137931034482759	0.08810485051417714	33080_S_AT, 36479_AT, 34720_AT, 39698_AT, 37711_AT, 1910_S_AT	133	300	16792	2.525112781954887	1.0	0.5649864614415924	81.27876145823059
GOTERM_MF_ALL	GO:0008134~transcription factor binding	8	5.517241379310345	0.08896185453445525	1974_S_AT, 41489_AT, 34606_S_AT, 40790_AT, 39187_AT, 35373_AT, 37711_AT, 1910_S_AT	127	512	16881	2.07689468503937	1.0	0.6156584469182151	74.62205239299261
GOTERM_MF_ALL	GO:0003714~transcription corepressor activity	5	3.4482758620689653	0.08918615114925708	37096_AT, 34720_AT, 41489_AT, 40790_AT, 35439_AT	127	226	16881	2.9407358372238868	1.0	0.6102386167003315	74.71385607885838
GOTERM_MF_ALL	GO:0015293~symporter activity	4	2.7586206896551726	0.09017338550652476	35121_AT, 32084_AT, 37097_AT, 34436_AT	127	142	16881	3.7442608406343574	1.0	0.6081999839771516	75.11425971154384
GOTERM_BP_ALL	GO:0050880~regulation of blood vessel size	4	2.7586206896551726	0.09020136349055774	37983_AT, 40317_AT, 31687_F_AT, 1419_G_AT	133	135	16792	3.740907825118351	1.0	0.5729216711565104	82.04543887174924
GOTERM_BP_ALL	GO:0007612~learning	4	2.7586206896551726	0.09020136349055774	38236_AT, 34249_AT, 37953_S_AT, 1355_G_AT	133	135	16792	3.740907825118351	1.0	0.5729216711565104	82.04543887174924
GOTERM_BP_ALL	GO:0060675~ureteric bud morphogenesis	3	2.0689655172413794	0.09025044076704146	33684_AT, 2090_I_AT, 1910_S_AT	133	64	16792	5.918233082706767	1.0	0.5721239632107538	82.06302551180733
GOTERM_BP_ALL	GO:0033077~T cell differentiation in thymus	3	2.0689655172413794	0.09025044076704146	34618_AT, 1901_S_AT, 1910_S_AT	133	64	16792	5.918233082706767	1.0	0.5721239632107538	82.06302551180733
GOTERM_BP_ALL	GO:0050778~positive regulation of immune response	10	6.896551724137931	0.09027818644256723	31512_AT, 37096_AT, 679_AT, 1403_S_AT, 37968_AT, 32250_AT, 35367_AT, 35373_AT, 37105_AT, 37711_AT, 1910_S_AT	133	684	16792	1.8458426768676073	1.0	0.5712392066244802	82.07296085642277
GOTERM_BP_ALL	GO:0007420~brain development	10	6.896551724137931	0.09027818644256723	38604_AT, 33684_AT, 33293_AT, 32717_AT, 38816_AT, 34720_AT, 39511_AT, 1355_G_AT, 37711_AT, 1910_S_AT	133	684	16792	1.8458426768676073	1.0	0.5712392066244802	82.07296085642277
GOTERM_BP_ALL	GO:0002583~regulation of antigen processing and presentation of peptide antigen	2	1.3793103448275863	0.09038559969262619	1575_AT, 40294_AT	133	12	16792	21.042606516290725	1.0	0.570693231188626	82.11137504950585
GOTERM_BP_ALL	GO:0006979~response to oxidative stress	7	4.827586206896552	0.09079143317736754	1974_S_AT, 40271_AT, 33284_AT, 31687_F_AT, 31525_S_AT, 1910_S_AT, 38945_AT	133	394	16792	2.2431204915842904	1.0	0.5714034263280457	82.25581228260943
GOTERM_BP_ALL	GO:0035150~regulation of tube size	4	2.7586206896551726	0.09197561414004317	37983_AT, 40317_AT, 31687_F_AT, 1419_G_AT	133	136	16792	3.713401149933657	1.0	0.5753515395862296	82.67099241144373
GOTERM_BP_ALL	GO:0043549~regulation of kinase activity	11	7.586206896551724	0.09201634041635126	33963_AT, 37096_AT, 32680_AT, 32717_AT, 1403_S_AT, 41280_R_AT, 1983_AT, 40186_AT, 35373_AT, 1901_S_AT, 37711_AT	133	788	16792	1.7624518148162283	1.0	0.5745283273571558	82.68510665731887
GOTERM_BP_ALL	GO:1901989~positive regulation of cell cycle phase transition	3	2.0689655172413794	0.09265359696397432	39198_S_AT, 1983_AT, 39094_AT	133	65	16792	5.827183342972816	1.0	0.5761744296810227	82.90454669252021
GOTERM_BP_ALL	GO:0072171~mesonephric tubule morphogenesis	3	2.0689655172413794	0.09265359696397432	33684_AT, 2090_I_AT, 1910_S_AT	133	65	16792	5.827183342972816	1.0	0.5761744296810227	82.90454669252021
GOTERM_BP_ALL	GO:0061061~muscle structure development	9	6.206896551724138	0.09311032104522354	35038_AT, 31621_S_AT, 40058_S_AT, 32717_AT, 39698_AT, 1890_AT, 1855_AT, 37711_AT, 1910_S_AT	133	589	16792	1.929203313887435	1.0	0.5770663982888287	83.06020060843858
GOTERM_BP_ALL	GO:0031589~cell-substrate adhesion	6	4.137931034482759	0.09390150042841511	36703_AT, 34636_AT, 35169_AT, 35373_AT, 1910_S_AT, 1786_AT	133	306	16792	2.4756007666224384	1.0	0.579318112428441	83.32667396605596
GOTERM_BP_ALL	GO:0051234~establishment of localization	46	31.724137931034484	0.09408957767385603	35038_AT, 33963_AT, 32717_AT, 37408_AT, 31525_S_AT, 35367_AT, 1355_G_AT, 35373_AT, 1910_S_AT, 39469_S_AT, 37711_AT, 33685_AT, 37983_AT, 35121_AT, 37953_S_AT, 1391_S_AT, 1575_AT, 936_S_AT, 41280_R_AT, 1974_S_AT, 32439_AT, 38604_AT, 38236_AT, 34636_AT, 1403_S_AT, 33516_AT, 32084_AT, 1901_S_AT, 36766_AT, 37172_AT, 1645_AT, 1786_AT, 33371_S_AT, 31512_AT, 37096_AT, 40271_AT, 32413_AT, 40317_AT, 1419_G_AT, 31687_F_AT, 37097_AT, 39198_S_AT, 32279_AT, 40294_AT, 37954_AT, 34436_AT	133	4790	16792	1.2124758660743715	1.0	0.5791010035959442	83.38943404687036
GOTERM_BP_ALL	GO:0045930~negative regulation of mitotic cell cycle	5	3.4482758620689653	0.09438329746301373	1974_S_AT, 822_S_AT, 38103_AT, 39198_S_AT, 1910_S_AT	133	219	16792	2.8825488378480446	1.0	0.5793139098786839	83.48699997475278
GOTERM_MF_ALL	GO:0001076~transcription factor activity, RNA polymerase II transcription factor binding	4	2.7586206896551726	0.09456398875065991	37096_AT, 34720_AT, 41489_AT, 40790_AT	127	145	16881	3.66679337496606	1.0	0.6203676677783241	76.82446470300336
GOTERM_BP_ALL	GO:0043524~negative regulation of neuron apoptotic process	4	2.7586206896551726	0.09506099552173682	33293_AT, 1355_G_AT, 37711_AT, 1910_S_AT	133	138	16792	3.659583741963605	1.0	0.5810768149512076	83.71005116397001
GOTERM_BP_ALL	GO:0014896~muscle hypertrophy	3	2.0689655172413794	0.09507533363299223	32073_AT, 40058_S_AT, 37711_AT	133	66	16792	5.7388926862611065	1.0	0.5801588963314789	83.71473937634373
GOTERM_BP_ALL	GO:0007611~learning or memory	5	3.4482758620689653	0.09557646550460616	38236_AT, 34249_AT, 37953_S_AT, 1355_G_AT, 37711_AT	133	220	16792	2.8694463431305537	1.0	0.5812008898149224	83.87779854309922
GOTERM_MF_ALL	GO:0046873~metal ion transmembrane transporter activity	7	4.827586206896552	0.09639279969294448	32439_AT, 38236_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	127	422	16881	2.20485502108445	1.0	0.621698605214114	77.50395724589968
